submission_date,state,new_case
10/6/2020,FSM,0
10/6/2020,MN,0
10/6/2020,NJ,740
10/6/2020,VA,509
10/5/2020,MO,2533
10/5/2020,MS,886
10/5/2020,DE,87
10/5/2020,NV,325
10/5/2020,WA,424
10/5/2020,AL,1281
10/5/2020,IN,830
10/5/2020,MI,1544
10/5/2020,NH,35
10/5/2020,VA,625
10/5/2020,DC,28
10/5/2020,WY,125
10/5/2020,LA,218
10/5/2020,NJ,604
10/5/2020,RI,78
10/5/2020,KS,1597
10/5/2020,FL,2266
10/5/2020,TX,3409
10/5/2020,CO,532
10/5/2020,MP,0
10/5/2020,AR,417
10/5/2020,AK,195
10/5/2020,UT,1105
10/5/2020,PW,0
10/5/2020,MA,515
10/5/2020,TN,795
10/5/2020,PA,799
10/5/2020,IA,405
10/5/2020,NM,155
10/5/2020,SD,180
10/5/2020,WV,114
10/5/2020,OK,845
10/5/2020,GA,1119
10/5/2020,NYC,319
10/5/2020,AS,0
10/5/2020,PR,36
10/5/2020,HI,81
10/5/2020,RMI,0
10/5/2020,OH,1057
10/5/2020,NY,465
10/5/2020,WI,1727
10/5/2020,NC,875
10/5/2020,CA,2739
10/5/2020,VI,-5
10/5/2020,MT,663
10/5/2020,MD,413
10/5/2020,ME,20
10/5/2020,ND,502
10/5/2020,NE,456
10/5/2020,VT,32
10/5/2020,CT,823
10/5/2020,GU,201
10/5/2020,ID,458
10/5/2020,IL,1853
10/5/2020,AZ,317
10/5/2020,MN,1914
10/5/2020,FSM,0
10/5/2020,SC,675
10/5/2020,KY,929
10/5/2020,OR,279
10/4/2020,MD,501
10/4/2020,ME,25
10/4/2020,GU,0
10/4/2020,MI,886
10/4/2020,ND,312
10/4/2020,NE,340
10/4/2020,CA,3462
10/4/2020,MT,74
10/4/2020,VT,6
10/4/2020,MS,400
10/4/2020,NV,392
10/4/2020,NH,48
10/4/2020,FSM,0
10/4/2020,KY,422
10/4/2020,SC,805
10/4/2020,OR,259
10/4/2020,LA,893
10/4/2020,VA,687
10/4/2020,WY,139
10/4/2020,RI,140
10/4/2020,PW,0
10/4/2020,WV,160
10/4/2020,UT,1393
10/4/2020,NYC,680
10/4/2020,MA,644
10/4/2020,HI,51
10/4/2020,AS,0
10/4/2020,GA,940
10/4/2020,OK,912
10/4/2020,KS,0
10/4/2020,CO,567
10/4/2020,SD,432
10/4/2020,RMI,0
10/4/2020,IA,620
10/4/2020,NY,690
10/4/2020,PR,141
10/4/2020,AK,139
10/4/2020,AR,488
10/4/2020,TX,2884
10/4/2020,FL,1376
10/4/2020,MP,0
10/4/2020,PA,984
10/4/2020,OH,941
10/4/2020,NM,181
10/4/2020,TN,839
10/4/2020,WI,1926
10/4/2020,IL,1453
10/4/2020,ID,262
10/4/2020,MO,754
10/4/2020,VI,0
10/4/2020,DE,157
10/4/2020,AL,674
10/4/2020,WA,479
10/4/2020,IN,1087
10/4/2020,NC,1076
10/4/2020,CT,0
10/4/2020,DC,46
10/4/2020,MN,0
10/4/2020,NJ,694
10/4/2020,AZ,356
10/3/2020,WI,3054
10/3/2020,VI,1
10/3/2020,CA,3841
10/3/2020,ME,52
10/3/2020,IN,1419
10/3/2020,WA,647
10/3/2020,MT,278
10/3/2020,GU,0
10/3/2020,IL,2442
10/3/2020,ND,416
10/3/2020,NC,1999
10/3/2020,MO,852
10/3/2020,WY,151
10/3/2020,AZ,637
10/3/2020,HI,69
10/3/2020,CO,681
10/3/2020,KS,0
10/3/2020,PW,0
10/3/2020,TX,7006
10/3/2020,AS,0
10/3/2020,NYC,693
10/3/2020,AR,746
10/3/2020,UT,1068
10/3/2020,OH,1157
10/3/2020,SD,464
10/3/2020,GA,1538
10/3/2020,AK,142
10/3/2020,OK,1126
10/3/2020,WV,161
10/3/2020,MA,672
10/3/2020,FL,1854
10/3/2020,MP,0
10/3/2020,PR,341
10/3/2020,IA,939
10/3/2020,NM,296
10/3/2020,PA,1208
10/3/2020,TN,1833
10/3/2020,NY,1019
10/3/2020,RMI,0
10/3/2020,CT,0
10/3/2020,DE,122
10/3/2020,AL,647
10/3/2020,NV,526
10/3/2020,MI,956
10/3/2020,MS,424
10/3/2020,VT,8
10/3/2020,ID,464
10/3/2020,NE,481
10/3/2020,NH,63
10/3/2020,MD,471
10/3/2020,KY,622
10/3/2020,MN,2460
10/3/2020,RI,184
10/3/2020,DC,50
10/3/2020,FSM,0
10/3/2020,NJ,1023
10/3/2020,VA,1067
10/3/2020,LA,0
10/3/2020,SC,839
10/3/2020,OR,348
10/2/2020,IL,2456
10/2/2020,MT,459
10/2/2020,WI,2825
10/2/2020,GU,67
10/2/2020,NC,2003
10/2/2020,VT,9
10/2/2020,NH,217
10/2/2020,NV,771
10/2/2020,ME,0
10/2/2020,CT,555
10/2/2020,MD,597
10/2/2020,MS,596
10/2/2020,ID,677
10/2/2020,FSM,0
10/2/2020,LA,817
10/2/2020,OR,301
10/2/2020,SC,755
10/2/2020,KY,977
10/2/2020,MN,1166
10/2/2020,WY,131
10/2/2020,AZ,552
10/2/2020,PW,0
10/2/2020,PR,342
10/2/2020,OK,1172
10/2/2020,AR,958
10/2/2020,FL,2758
10/2/2020,KS,1362
10/2/2020,AK,141
10/2/2020,HI,133
10/2/2020,MA,761
10/2/2020,PA,1145
10/2/2020,RMI,0
10/2/2020,NY,999
10/2/2020,TN,1663
10/2/2020,OH,1495
10/2/2020,WV,283
10/2/2020,MP,3
10/2/2020,TX,3503
10/2/2020,CO,734
10/2/2020,GA,1522
10/2/2020,NYC,667
10/2/2020,UT,1107
10/2/2020,AS,0
10/2/2020,SD,386
10/2/2020,NM,339
10/2/2020,IA,1016
10/2/2020,MI,1071
10/2/2020,VI,0
10/2/2020,AL,868
10/2/2020,ND,440
10/2/2020,MO,1619
10/2/2020,CA,3812
10/2/2020,WA,715
10/2/2020,IN,1464
10/2/2020,DE,174
10/2/2020,NE,744
10/2/2020,RI,165
10/2/2020,VA,1116
10/2/2020,NJ,835
10/2/2020,DC,65
10/1/2020,CA,3904
10/1/2020,IL,2166
10/1/2020,MS,657
10/1/2020,WA,639
10/1/2020,ID,513
10/1/2020,WI,3000
10/1/2020,NH,51
10/1/2020,MO,1752
10/1/2020,MI,1056
10/1/2020,MD,712
10/1/2020,AL,835
10/1/2020,IN,1157
10/1/2020,OR,353
10/1/2020,SC,700
10/1/2020,DC,32
10/1/2020,AZ,706
10/1/2020,FSM,0
10/1/2020,MN,1066
10/1/2020,WV,176
10/1/2020,UT,1008
10/1/2020,AS,0
10/1/2020,TX,3534
10/1/2020,NYC,757
10/1/2020,PW,0
10/1/2020,OK,1309
10/1/2020,AR,1124
10/1/2020,FL,2651
10/1/2020,SD,747
10/1/2020,RMI,0
10/1/2020,NM,226
10/1/2020,IA,1179
10/1/2020,TN,1721
10/1/2020,GA,1585
10/1/2020,AK,138
10/1/2020,HI,86
10/1/2020,PR,320
10/1/2020,MA,754
10/1/2020,MP,0
10/1/2020,KS,0
10/1/2020,CO,713
10/1/2020,OH,1327
10/1/2020,NY,849
10/1/2020,PA,1032
10/1/2020,NE,669
10/1/2020,NV,430
10/1/2020,VI,8
10/1/2020,MT,431
10/1/2020,ME,37
10/1/2020,CT,192
10/1/2020,VT,3
10/1/2020,ND,476
10/1/2020,GU,62
10/1/2020,DE,141
10/1/2020,NC,2005
10/1/2020,NJ,711
10/1/2020,RI,186
10/1/2020,VA,966
10/1/2020,KY,928
10/1/2020,LA,551
10/1/2020,WY,135
9/30/2020,MI,1094
9/30/2020,AL,909
9/30/2020,IL,2273
9/30/2020,VI,0
9/30/2020,ME,40
9/30/2020,MS,612
9/30/2020,ND,372
9/30/2020,CT,221
9/30/2020,MT,517
9/30/2020,KY,761
9/30/2020,NJ,814
9/30/2020,LA,610
9/30/2020,RI,184
9/30/2020,SC,845
9/30/2020,AR,942
9/30/2020,TX,5683
9/30/2020,AK,103
9/30/2020,PR,336
9/30/2020,MA,532
9/30/2020,OH,1080
9/30/2020,IA,1199
9/30/2020,AS,0
9/30/2020,OK,1086
9/30/2020,CO,527
9/30/2020,HI,107
9/30/2020,GA,1906
9/30/2020,NYC,476
9/30/2020,UT,906
9/30/2020,PW,0
9/30/2020,KS,1120
9/30/2020,FL,2795
9/30/2020,WV,156
9/30/2020,MP,0
9/30/2020,PA,868
9/30/2020,NY,554
9/30/2020,RMI,0
9/30/2020,SD,392
9/30/2020,TN,1648
9/30/2020,NM,278
9/30/2020,NH,33
9/30/2020,WI,2459
9/30/2020,DE,178
9/30/2020,NC,1995
9/30/2020,GU,45
9/30/2020,NV,386
9/30/2020,WA,535
9/30/2020,MD,785
9/30/2020,NE,498
9/30/2020,MO,1838
9/30/2020,CA,4151
9/30/2020,IN,953
9/30/2020,VT,3
9/30/2020,ID,614
9/30/2020,MN,687
9/30/2020,OR,218
9/30/2020,AZ,324
9/30/2020,DC,26
9/30/2020,WY,127
9/30/2020,VA,449
9/30/2020,FSM,0
9/29/2020,VT,3
9/29/2020,IN,744
9/29/2020,MT,463
9/29/2020,CA,2129
9/29/2020,IL,1362
9/29/2020,VI,0
9/29/2020,NC,2399
9/29/2020,MD,414
9/29/2020,MO,1978
9/29/2020,DE,99
9/29/2020,CT,182
9/29/2020,WI,2447
9/29/2020,NJ,568
9/29/2020,LA,533
9/29/2020,DC,36
9/29/2020,SC,658
9/29/2020,AZ,675
9/29/2020,AR,706
9/29/2020,KS,0
9/29/2020,OK,1271
9/29/2020,AS,0
9/29/2020,NYC,430
9/29/2020,PW,0
9/29/2020,FL,2047
9/29/2020,WV,180
9/29/2020,OH,1105
9/29/2020,RMI,0
9/29/2020,PA,1152
9/29/2020,SD,259
9/29/2020,HI,121
9/29/2020,GA,1368
9/29/2020,UT,694
9/29/2020,MP,0
9/29/2020,AK,124
9/29/2020,CO,553
9/29/2020,PR,329
9/29/2020,MA,512
9/29/2020,TX,4062
9/29/2020,NY,666
9/29/2020,TN,2476
9/29/2020,IA,632
9/29/2020,NM,172
9/29/2020,WA,385
9/29/2020,NV,402
9/29/2020,ID,511
9/29/2020,NE,545
9/29/2020,ND,444
9/29/2020,MS,589
9/29/2020,MI,1113
9/29/2020,GU,0
9/29/2020,NH,25
9/29/2020,AL,822
9/29/2020,ME,54
9/29/2020,VA,756
9/29/2020,KY,832
9/29/2020,OR,297
9/29/2020,WY,67
9/29/2020,MN,809
9/29/2020,RI,141
9/29/2020,FSM,0
9/28/2020,ME,37
9/28/2020,VI,1
9/28/2020,MO,2303
9/28/2020,CA,2411
9/28/2020,NE,444
9/28/2020,NH,36
9/28/2020,VT,2
9/28/2020,WY,121
9/28/2020,SC,511
9/28/2020,FSM,0
9/28/2020,LA,240
9/28/2020,RI,36
9/28/2020,KY,947
9/28/2020,PW,0
9/28/2020,FL,3183
9/28/2020,TX,4090
9/28/2020,MA,430
9/28/2020,AR,807
9/28/2020,AS,0
9/28/2020,NYC,313
9/28/2020,CO,475
9/28/2020,UT,827
9/28/2020,KS,2037
9/28/2020,GA,956
9/28/2020,NY,455
9/28/2020,PA,679
9/28/2020,IA,642
9/28/2020,NM,141
9/28/2020,OK,883
9/28/2020,MP,0
9/28/2020,AK,114
9/28/2020,PR,26
9/28/2020,WV,164
9/28/2020,HI,85
9/28/2020,RMI,0
9/28/2020,SD,197
9/28/2020,TN,689
9/28/2020,OH,993
9/28/2020,CT,560
9/28/2020,MD,431
9/28/2020,AL,1139
9/28/2020,WA,390
9/28/2020,NV,462
9/28/2020,MI,1244
9/28/2020,MT,306
9/28/2020,IN,872
9/28/2020,DE,95
9/28/2020,NC,682
9/28/2020,MS,666
9/28/2020,ND,419
9/28/2020,WI,1739
9/28/2020,ID,422
9/28/2020,GU,157
9/28/2020,IL,1709
9/28/2020,AZ,274
9/28/2020,OR,174
9/28/2020,MN,0
9/28/2020,DC,14
9/28/2020,NJ,657
9/28/2020,VA,923
9/27/2020,DE,145
9/27/2020,NC,815
9/27/2020,IL,1604
9/27/2020,MT,200
9/27/2020,MO,761
9/27/2020,CA,3577
9/27/2020,ME,11
9/27/2020,CT,0
9/27/2020,VT,2
9/27/2020,WI,2247
9/27/2020,ND,259
9/27/2020,NH,51
9/27/2020,NJ,759
9/27/2020,DC,35
9/27/2020,AZ,412
9/27/2020,KY,396
9/27/2020,FSM,0
9/27/2020,WY,168
9/27/2020,SC,876
9/27/2020,OR,239
9/27/2020,HI,90
9/27/2020,KS,0
9/27/2020,OK,961
9/27/2020,NYC,513
9/27/2020,WV,190
9/27/2020,AS,0
9/27/2020,PW,0
9/27/2020,GA,875
9/27/2020,CO,605
9/27/2020,AK,110
9/27/2020,TX,1694
9/27/2020,FL,808
9/27/2020,NY,484
9/27/2020,OH,800
9/27/2020,PA,924
9/27/2020,SD,408
9/27/2020,IA,769
9/27/2020,NM,152
9/27/2020,RMI,0
9/27/2020,MP,1
9/27/2020,PR,128
9/27/2020,AR,487
9/27/2020,MA,592
9/27/2020,UT,1068
9/27/2020,TN,600
9/27/2020,NE,433
9/27/2020,WA,460
9/27/2020,MI,826
9/27/2020,MS,348
9/27/2020,VI,0
9/27/2020,NV,378
9/27/2020,MD,477
9/27/2020,IN,901
9/27/2020,GU,0
9/27/2020,ID,205
9/27/2020,AL,590
9/27/2020,RI,129
9/27/2020,LA,923
9/27/2020,MN,1979
9/27/2020,VA,449
9/26/2020,NV,602
9/26/2020,AL,598
9/26/2020,MO,917
9/26/2020,GU,0
9/26/2020,WA,650
9/26/2020,IL,2441
9/26/2020,VI,21
9/26/2020,NE,436
9/26/2020,ID,539
9/26/2020,ME,54
9/26/2020,CT,0
9/26/2020,NJ,816
9/26/2020,KY,503
9/26/2020,AZ,460
9/26/2020,FSM,0
9/26/2020,DC,52
9/26/2020,LA,0
9/26/2020,WY,45
9/26/2020,TX,4886
9/26/2020,PW,0
9/26/2020,MA,569
9/26/2020,UT,1017
9/26/2020,AR,809
9/26/2020,AK,119
9/26/2020,GA,1442
9/26/2020,MP,0
9/26/2020,OH,1115
9/26/2020,NM,205
9/26/2020,TN,1376
9/26/2020,NY,576
9/26/2020,CO,635
9/26/2020,WV,205
9/26/2020,KS,0
9/26/2020,OK,1196
9/26/2020,FL,1831
9/26/2020,HI,95
9/26/2020,PR,310
9/26/2020,NYC,549
9/26/2020,AS,0
9/26/2020,RMI,0
9/26/2020,IA,903
9/26/2020,SD,579
9/26/2020,PA,941
9/26/2020,DE,101
9/26/2020,IN,1142
9/26/2020,CA,3456
9/26/2020,MD,431
9/26/2020,WI,2902
9/26/2020,ND,344
9/26/2020,MI,862
9/26/2020,NC,1356
9/26/2020,MS,317
9/26/2020,NH,36
9/26/2020,VT,5
9/26/2020,MT,2
9/26/2020,VA,736
9/26/2020,OR,267
9/26/2020,MN,0
9/26/2020,RI,142
9/26/2020,SC,946
9/25/2020,WA,1027
9/25/2020,MI,1042
9/25/2020,WI,2629
9/25/2020,NV,483
9/25/2020,GU,0
9/25/2020,CT,115
9/25/2020,ND,495
9/25/2020,ME,0
9/25/2020,NH,41
9/25/2020,NC,1631
9/25/2020,DE,89
9/25/2020,RI,125
9/25/2020,OR,449
9/25/2020,KY,883
9/25/2020,MN,1470
9/25/2020,FL,2765
9/25/2020,GA,2012
9/25/2020,KS,1366
9/25/2020,NYC,595
9/25/2020,AK,126
9/25/2020,AR,897
9/25/2020,PW,0
9/25/2020,PR,341
9/25/2020,SD,457
9/25/2020,IA,1103
9/25/2020,NM,263
9/25/2020,TN,1653
9/25/2020,OH,1150
9/25/2020,WV,247
9/25/2020,AS,0
9/25/2020,CO,706
9/25/2020,HI,127
9/25/2020,OK,1305
9/25/2020,TX,4633
9/25/2020,UT,1411
9/25/2020,MA,488
9/25/2020,MP,0
9/25/2020,PA,1026
9/25/2020,NY,537
9/25/2020,RMI,0
9/25/2020,IL,2805
9/25/2020,ID,523
9/25/2020,MS,634
9/25/2020,IN,1171
9/25/2020,VI,6
9/25/2020,VT,7
9/25/2020,NE,451
9/25/2020,MO,1691
9/25/2020,MT,357
9/25/2020,CA,3871
9/25/2020,AL,859
9/25/2020,MD,613
9/25/2020,LA,706
9/25/2020,VA,975
9/25/2020,WY,115
9/25/2020,NJ,626
9/25/2020,AZ,516
9/25/2020,DC,57
9/25/2020,FSM,0
9/25/2020,SC,855
9/24/2020,GU,23
9/24/2020,MS,550
9/24/2020,NV,390
9/24/2020,CA,3823
9/24/2020,DE,122
9/24/2020,IN,899
9/24/2020,NE,466
9/24/2020,WI,2478
9/24/2020,ID,491
9/24/2020,NC,1564
9/24/2020,MI,1222
9/24/2020,CT,157
9/24/2020,IL,2257
9/24/2020,MO,1958
9/24/2020,NJ,641
9/24/2020,FSM,0
9/24/2020,DC,56
9/24/2020,OR,362
9/24/2020,GA,1608
9/24/2020,NYC,461
9/24/2020,PW,0
9/24/2020,UT,622
9/24/2020,FL,2800
9/24/2020,WV,202
9/24/2020,TX,4320
9/24/2020,CO,652
9/24/2020,AR,1086
9/24/2020,AS,0
9/24/2020,OK,1172
9/24/2020,RMI,0
9/24/2020,OH,991
9/24/2020,NM,237
9/24/2020,PA,910
9/24/2020,NY,531
9/24/2020,IA,1225
9/24/2020,HI,111
9/24/2020,PR,330
9/24/2020,KS,0
9/24/2020,AK,131
9/24/2020,MP,0
9/24/2020,MA,481
9/24/2020,SD,463
9/24/2020,TN,1552
9/24/2020,NH,37
9/24/2020,VT,2
9/24/2020,AL,795
9/24/2020,VI,0
9/24/2020,MT,328
9/24/2020,ND,434
9/24/2020,WA,585
9/24/2020,ME,20
9/24/2020,MD,559
9/24/2020,WY,136
9/24/2020,VA,941
9/24/2020,AZ,569
9/24/2020,LA,577
9/24/2020,SC,882
9/24/2020,RI,119
9/24/2020,MN,2089
9/24/2020,KY,890
9/23/2020,AL,808
9/23/2020,MD,503
9/23/2020,NH,17
9/23/2020,CT,155
9/23/2020,WI,1895
9/23/2020,VI,12
9/23/2020,IL,1848
9/23/2020,IN,711
9/23/2020,NV,482
9/23/2020,MO,1948
9/23/2020,KY,681
9/23/2020,NJ,490
9/23/2020,DC,29
9/23/2020,MN,0
9/23/2020,AZ,439
9/23/2020,FSM,0
9/23/2020,VA,902
9/23/2020,MP,0
9/23/2020,FL,2588
9/23/2020,AR,982
9/23/2020,AK,76
9/23/2020,PW,0
9/23/2020,MA,543
9/23/2020,AS,0
9/23/2020,WV,120
9/23/2020,PR,369
9/23/2020,RMI,0
9/23/2020,PA,810
9/23/2020,NM,197
9/23/2020,SD,445
9/23/2020,TX,3392
9/23/2020,CO,620
9/23/2020,GA,1691
9/23/2020,UT,1453
9/23/2020,OK,1066
9/23/2020,HI,90
9/23/2020,KS,1267
9/23/2020,NYC,566
9/23/2020,IA,1056
9/23/2020,OH,903
9/23/2020,NY,385
9/23/2020,TN,1555
9/23/2020,NE,496
9/23/2020,NC,1641
9/23/2020,GU,73
9/23/2020,MT,320
9/23/2020,MS,571
9/23/2020,ME,44
9/23/2020,DE,121
9/23/2020,ND,470
9/23/2020,VT,1
9/23/2020,MI,1710
9/23/2020,ID,396
9/23/2020,WA,547
9/23/2020,CA,4227
9/23/2020,SC,910
9/23/2020,OR,190
9/23/2020,LA,616
9/23/2020,WY,153
9/23/2020,RI,126
9/22/2020,IN,599
9/22/2020,MI,1768
9/22/2020,MT,204
9/22/2020,ME,25
9/22/2020,ND,473
9/22/2020,CT,136
9/22/2020,IL,1531
9/22/2020,VI,2
9/22/2020,ID,446
9/22/2020,WA,356
9/22/2020,DE,82
9/22/2020,CA,2234
9/22/2020,NV,261
9/22/2020,WI,1739
9/22/2020,KY,866
9/22/2020,RI,98
9/22/2020,MN,678
9/22/2020,NJ,506
9/22/2020,VA,580
9/22/2020,OK,1205
9/22/2020,AK,57
9/22/2020,PW,0
9/22/2020,UT,650
9/22/2020,MA,173
9/22/2020,TX,17820
9/22/2020,AS,0
9/22/2020,FL,2580
9/22/2020,HI,167
9/22/2020,MP,1
9/22/2020,AR,617
9/22/2020,CO,653
9/22/2020,OH,685
9/22/2020,PA,878
9/22/2020,TN,2181
9/22/2020,RMI,0
9/22/2020,NYC,184
9/22/2020,WV,213
9/22/2020,PR,366
9/22/2020,KS,0
9/22/2020,GA,1209
9/22/2020,NM,107
9/22/2020,SD,320
9/22/2020,IA,561
9/22/2020,NY,403
9/22/2020,AL,908
9/22/2020,MS,473
9/22/2020,NC,1889
9/22/2020,VT,2
9/22/2020,NH,38
9/22/2020,GU,43
9/22/2020,NE,371
9/22/2020,MO,1852
9/22/2020,MD,385
9/22/2020,FSM,0
9/22/2020,OR,318
9/22/2020,SC,566
9/22/2020,WY,72
9/22/2020,DC,43
9/22/2020,LA,752
9/22/2020,AZ,596
9/21/2020,IL,1477
9/21/2020,CA,2561
9/21/2020,VT,3
9/21/2020,CT,497
9/21/2020,IN,522
9/21/2020,MO,2287
9/21/2020,DE,90
9/21/2020,MS,560
9/21/2020,MD,344
9/21/2020,NH,5
9/21/2020,RI,43
9/21/2020,KY,666
9/21/2020,OR,194
9/21/2020,MN,480
9/21/2020,SC,573
9/21/2020,DC,23
9/21/2020,FSM,0
9/21/2020,LA,243
9/21/2020,TX,9853
9/21/2020,MP,0
9/21/2020,NYC,181
9/21/2020,UT,39
9/21/2020,AS,0
9/21/2020,MA,256
9/21/2020,AR,641
9/21/2020,PR,33
9/21/2020,WV,117
9/21/2020,GA,1385
9/21/2020,RMI,0
9/21/2020,IA,692
9/21/2020,NY,313
9/21/2020,TN,532
9/21/2020,PW,0
9/21/2020,AK,70
9/21/2020,KS,1674
9/21/2020,HI,64
9/21/2020,FL,2381
9/21/2020,CO,545
9/21/2020,OK,680
9/21/2020,NM,104
9/21/2020,OH,856
9/21/2020,SD,173
9/21/2020,PA,570
9/21/2020,ME,40
9/21/2020,WI,1296
9/21/2020,AL,1124
9/21/2020,WA,305
9/21/2020,MT,269
9/21/2020,ND,264
9/21/2020,NC,620
9/21/2020,ID,410
9/21/2020,NE,337
9/21/2020,NV,629
9/21/2020,MI,1958
9/21/2020,GU,73
9/21/2020,VI,7
9/21/2020,VA,872
9/21/2020,WY,73
9/21/2020,NJ,477
9/21/2020,AZ,337
9/20/2020,IN,746
9/20/2020,ID,244
9/20/2020,NC,702
9/20/2020,DE,101
9/20/2020,MS,316
9/20/2020,VI,12
9/20/2020,MO,653
9/20/2020,WA,383
9/20/2020,CT,0
9/20/2020,ME,27
9/20/2020,WI,1735
9/20/2020,IL,1402
9/20/2020,MN,2221
9/20/2020,RI,113
9/20/2020,VA,626
9/20/2020,OR,202
9/20/2020,FSM,0
9/20/2020,PR,136
9/20/2020,CO,501
9/20/2020,AK,108
9/20/2020,MP,6
9/20/2020,NYC,322
9/20/2020,SD,252
9/20/2020,NM,67
9/20/2020,OH,762
9/20/2020,NY,464
9/20/2020,MA,359
9/20/2020,UT,817
9/20/2020,AS,0
9/20/2020,FL,1646
9/20/2020,HI,55
9/20/2020,GA,1152
9/20/2020,TX,2466
9/20/2020,KS,0
9/20/2020,OK,743
9/20/2020,PW,0
9/20/2020,WV,180
9/20/2020,AR,563
9/20/2020,PA,683
9/20/2020,IA,664
9/20/2020,RMI,0
9/20/2020,TN,620
9/20/2020,MT,127
9/20/2020,MI,903
9/20/2020,VT,5
9/20/2020,AL,581
9/20/2020,NE,269
9/20/2020,NV,3
9/20/2020,MD,412
9/20/2020,CA,3514
9/20/2020,ND,286
9/20/2020,NH,27
9/20/2020,GU,0
9/20/2020,LA,936
9/20/2020,KY,351
9/20/2020,AZ,365
9/20/2020,NJ,497
9/20/2020,WY,91
9/20/2020,DC,53
9/20/2020,SC,952
9/19/2020,MO,851
9/19/2020,WA,632
9/19/2020,ID,288
9/19/2020,GU,0
9/19/2020,IL,2529
9/19/2020,NE,411
9/19/2020,IN,1076
9/19/2020,VT,3
9/19/2020,RI,138
9/19/2020,NJ,498
9/19/2020,SC,1081
9/19/2020,OR,257
9/19/2020,KY,447
9/19/2020,FL,2491
9/19/2020,TX,3827
9/19/2020,PW,0
9/19/2020,WV,191
9/19/2020,GA,2288
9/19/2020,HI,77
9/19/2020,AS,0
9/19/2020,AK,94
9/19/2020,CO,648
9/19/2020,PR,434
9/19/2020,AR,1078
9/19/2020,TN,1553
9/19/2020,NY,494
9/19/2020,RMI,0
9/19/2020,OH,951
9/19/2020,NM,162
9/19/2020,SD,369
9/19/2020,KS,0
9/19/2020,MA,599
9/19/2020,OK,1310
9/19/2020,UT,1071
9/19/2020,NYC,388
9/19/2020,MP,0
9/19/2020,IA,828
9/19/2020,PA,924
9/19/2020,CT,0
9/19/2020,NC,1418
9/19/2020,MT,136
9/19/2020,NV,323
9/19/2020,DE,120
9/19/2020,ME,44
9/19/2020,CA,3390
9/19/2020,ND,351
9/19/2020,MD,412
9/19/2020,AL,562
9/19/2020,MI,805
9/19/2020,VI,15
9/19/2020,WI,2403
9/19/2020,NH,59
9/19/2020,MS,333
9/19/2020,FSM,0
9/19/2020,MN,914
9/19/2020,DC,50
9/19/2020,LA,0
9/19/2020,WY,33
9/19/2020,VA,857
9/19/2020,AZ,610
9/18/2020,WA,422
9/18/2020,MO,1605
9/18/2020,VT,2
9/18/2020,MT,292
9/18/2020,NH,47
9/18/2020,AL,852
9/18/2020,CT,141
9/18/2020,IN,1037
9/18/2020,MD,682
9/18/2020,NJ,538
9/18/2020,KY,836
9/18/2020,DC,62
9/18/2020,FSM,0
9/18/2020,OR,282
9/18/2020,UT,836
9/18/2020,OK,1359
9/18/2020,AK,107
9/18/2020,AS,0
9/18/2020,WV,253
9/18/2020,HI,112
9/18/2020,KS,1415
9/18/2020,GA,2207
9/18/2020,TX,3422
9/18/2020,NM,151
9/18/2020,PA,788
9/18/2020,PW,0
9/18/2020,FL,3543
9/18/2020,AR,871
9/18/2020,CO,623
9/18/2020,MP,1
9/18/2020,PR,533
9/18/2020,MA,454
9/18/2020,NYC,405
9/18/2020,NY,442
9/18/2020,SD,389
9/18/2020,TN,1539
9/18/2020,OH,1011
9/18/2020,RMI,0
9/18/2020,IA,1241
9/18/2020,DE,82
9/18/2020,MI,1284
9/18/2020,CA,3897
9/18/2020,ID,470
9/18/2020,IL,2223
9/18/2020,NC,1390
9/18/2020,NV,498
9/18/2020,MS,487
9/18/2020,GU,0
9/18/2020,ND,377
9/18/2020,ME,30
9/18/2020,NE,476
9/18/2020,VI,0
9/18/2020,WI,2580
9/18/2020,RI,146
9/18/2020,LA,979
9/18/2020,WY,95
9/18/2020,SC,935
9/18/2020,VA,953
9/18/2020,MN,1085
9/18/2020,AZ,1283
9/17/2020,IN,837
9/17/2020,NH,34
9/17/2020,DE,143
9/17/2020,NC,1493
9/17/2020,VI,4
9/17/2020,GU,29
9/17/2020,MI,1335
9/17/2020,IL,2056
9/17/2020,CA,3853
9/17/2020,VT,2
9/17/2020,ND,897
9/17/2020,NE,525
9/17/2020,MO,1776
9/17/2020,MD,543
9/17/2020,NJ,631
9/17/2020,SC,693
9/17/2020,MN,909
9/17/2020,VA,1242
9/17/2020,DC,47
9/17/2020,PR,695
9/17/2020,UT,862
9/17/2020,WV,234
9/17/2020,AS,0
9/17/2020,NYC,387
9/17/2020,MP,0
9/17/2020,CO,504
9/17/2020,KS,0
9/17/2020,HI,119
9/17/2020,NM,158
9/17/2020,PA,952
9/17/2020,SD,395
9/17/2020,OH,1067
9/17/2020,IA,636
9/17/2020,RMI,0
9/17/2020,NY,563
9/17/2020,OK,1481
9/17/2020,GA,2083
9/17/2020,FL,3180
9/17/2020,MA,429
9/17/2020,AR,992
9/17/2020,AK,108
9/17/2020,TX,4047
9/17/2020,PW,0
9/17/2020,TN,1545
9/17/2020,NV,344
9/17/2020,ID,396
9/17/2020,CT,220
9/17/2020,WI,2134
9/17/2020,AL,831
9/17/2020,ME,43
9/17/2020,MS,519
9/17/2020,MT,441
9/17/2020,WA,421
